entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.0,0.2,0.2,0.5,0.5,14.25,-25.31,True
1.01,0.005,1.0,0.2,0.2,0.75,0.25,13.26,-23.18,True
1.01,0.005,1.0,0.2,0.2,1.0,0.0,12.23,-20.75,True
1.01,0.005,1.0,0.2,0.3,0.0,1.0,15.91,-28.78,True
1.01,0.005,1.0,0.2,0.3,0.25,0.75,15.02,-27.12,True
1.01,0.005,1.0,0.2,0.3,0.5,0.5,14.12,-25.27,True
1.01,0.005,1.0,0.2,0.3,0.75,0.25,13.2,-23.22,True
1.01,0.005,1.0,0.2,0.3,1.0,0.0,12.26,-20.95,True
1.01,0.005,1.0,0.3,0.0,0.0,1.0,17.4,-31.83,True
1.01,0.005,1.0,0.3,0.0,0.25,0.75,16.33,-29.93,True
1.01,0.005,1.0,0.3,0.0,0.5,0.5,15.21,-27.78,True
1.01,0.005,1.0,0.3,0.0,0.75,0.25,14.02,-25.32,True
1.01,0.005,1.0,0.3,0.0,1.0,0.0,12.76,-22.42,True
1.01,0.005,1.0,0.3,0.1,0.0,1.0,17.22,-31.77,True
1.01,0.005,1.0,0.3,0.1,0.25,0.75,16.18,-29.88,True
1.01,0.005,1.0,0.3,0.1,0.5,0.5,15.1,-27.77,True
1.01,0.005,1.0,0.3,0.1,0.75,0.25,13.97,-25.37,True
1.01,0.005,1.0,0.3,0.1,1.0,0.0,12.78,-22.61,True
1.01,0.005,1.0,0.3,0.2,0.0,1.0,16.95,-31.7,True
1.01,0.005,1.0,0.3,0.2,0.25,0.75,15.95,-29.83,True
1.01,0.005,1.0,0.3,0.2,0.5,0.5,14.91,-27.75,True
1.01,0.005,1.0,0.3,0.2,0.75,0.25,13.84,-25.42,True
1.01,0.005,1.0,0.3,0.2,1.0,0.0,12.74,-22.7,True
1.01,0.005,1.0,0.3,0.3,0.0,1.0,16.63,-31.62,True
1.01,0.005,1.0,0.3,0.3,0.25,0.75,15.67,-29.74,True
1.01,0.005,1.0,0.3,0.3,0.5,0.5,14.69,-27.59,True
1.01,0.005,1.0,0.3,0.3,0.75,0.25,13.69,-25.21,True
1.01,0.005,1.0,0.3,0.3,1.0,0.0,12.68,-22.61,True
1.01,0.005,1.0,0.4,0.0,0.0,1.0,17.93,-33.54,True
1.01,0.005,1.0,0.4,0.0,0.25,0.75,16.83,-31.52,True
1.01,0.005,1.0,0.4,0.0,0.5,0.5,15.66,-29.26,True
1.01,0.005,1.0,0.4,0.0,0.75,0.25,14.43,-26.68,True
1.01,0.005,1.0,0.4,0.0,1.0,0.0,13.13,-23.69,True
1.01,0.005,1.0,0.4,0.1,0.0,1.0,17.66,-33.35,True
1.01,0.005,1.0,0.4,0.1,0.25,0.75,16.59,-31.32,True
1.01,0.005,1.0,0.4,0.1,0.5,0.5,15.47,-29.06,True
1.01,0.005,1.0,0.4,0.1,0.75,0.25,14.3,-26.52,True
1.01,0.005,1.0,0.4,0.1,1.0,0.0,13.08,-23.62,True
1.01,0.005,1.0,0.4,0.2,0.0,1.0,17.38,-33.13,True
1.01,0.005,1.0,0.4,0.2,0.25,0.75,16.34,-31.1,True
1.01,0.005,1.0,0.4,0.2,0.5,0.5,15.27,-28.85,True
1.01,0.005,1.0,0.4,0.2,0.75,0.25,14.16,-26.35,True
1.01,0.005,1.0,0.4,0.2,1.0,0.0,13.02,-23.55,True
1.01,0.005,1.0,0.4,0.3,0.0,1.0,16.97,-32.86,True
1.01,0.005,1.0,0.4,0.3,0.25,0.75,15.98,-30.82,True
1.01,0.005,1.0,0.4,0.3,0.5,0.5,14.97,-28.59,True
1.01,0.005,1.0,0.4,0.3,0.75,0.25,13.92,-26.14,True
1.01,0.005,1.0,0.4,0.3,1.0,0.0,12.88,-23.47,True
1.01,0.01,0.95,0.1,0.0,0.0,1.0,17.17,-37.17,True
1.01,0.01,0.95,0.1,0.0,0.25,0.75,16.15,-35.01,True
1.01,0.01,0.95,0.1,0.0,0.5,0.5,15.07,-32.51,True
1.01,0.01,0.95,0.1,0.0,0.75,0.25,13.92,-29.57,True
1.01,0.01,0.95,0.1,0.0,1.0,0.0,12.7,-26.06,True
1.01,0.01,0.95,0.1,0.1,0.0,1.0,17.01,-36.76,True
1.01,0.01,0.95,0.1,0.1,0.25,0.75,16.03,-34.58,True
1.01,0.01,0.95,0.1,0.1,0.5,0.5,15.0,-32.07,True
1.01,0.01,0.95,0.1,0.1,0.75,0.25,13.93,-29.17,True
1.01,0.01,0.95,0.1,0.1,1.0,0.0,12.8,-25.76,True
1.01,0.01,0.95,0.1,0.2,0.0,1.0,16.78,-36.29,True
1.01,0.01,0.95,0.1,0.2,0.25,0.75,15.83,-34.1,True
1.01,0.01,0.95,0.1,0.2,0.5,0.5,14.85,-31.6,True
1.01,0.01,0.95,0.1,0.2,0.75,0.25,13.83,-28.73,True
1.01,0.01,0.95,0.1,0.2,1.0,0.0,12.78,-25.45,True
1.01,0.01,0.95,0.1,0.3,0.0,1.0,16.51,-35.78,True
1.01,0.01,0.95,0.1,0.3,0.25,0.75,15.61,-33.57,True
1.01,0.01,0.95,0.1,0.3,0.5,0.5,14.69,-31.08,True
1.01,0.01,0.95,0.1,0.3,0.75,0.25,13.75,-28.28,True
1.01,0.01,0.95,0.1,0.3,1.0,0.0,12.8,-25.14,True
1.01,0.01,0.95,0.2,0.0,0.0,1.0,19.53,-40.13,False
1.01,0.01,0.95,0.2,0.0,0.25,0.75,18.35,-37.83,True
1.01,0.01,0.95,0.2,0.0,0.5,0.5,17.1,-35.19,True
1.01,0.01,0.95,0.2,0.0,0.75,0.25,15.79,-32.09,True
1.01,0.01,0.95,0.2,0.0,1.0,0.0,14.4,-28.41,True
1.01,0.01,0.95,0.2,0.1,0.0,1.0,19.26,-39.88,True
1.01,0.01,0.95,0.2,0.1,0.25,0.75,18.11,-37.57,True
1.01,0.01,0.95,0.2,0.1,0.5,0.5,16.9,-34.91,True
1.01,0.01,0.95,0.2,0.1,0.75,0.25,15.63,-31.83,True
