entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,passed,calmar
1.03,0.005,0.95,0.2,0.0,0.75,0.25,6.3029,-32.7992,-65.626,True,0.096
1.03,0.005,0.95,0.2,0.0,1.0,0.0,6.3011,-29.5682,-60.6032,True,0.104
1.03,0.005,0.95,0.2,0.1,0.0,1.0,6.6878,-35.5253,-72.8509,True,0.0918
1.03,0.005,0.95,0.2,0.1,0.25,0.75,6.8448,-32.7237,-69.5222,True,0.0985
1.03,0.005,0.95,0.2,0.1,0.5,0.5,6.9512,-29.8028,-65.6995,True,0.1058
1.03,0.005,0.95,0.2,0.1,0.75,0.25,7.0031,-26.7673,-61.2853,True,0.1143
1.03,0.005,0.95,0.2,0.1,1.0,0.0,6.9986,-23.6212,-56.1519,True,0.1246
1.03,0.005,0.95,0.2,0.2,0.0,1.0,7.2407,-29.1161,-68.1227,True,0.1063
1.03,0.005,0.95,0.2,0.2,0.25,0.75,7.3744,-26.5883,-64.759,True,0.1139
1.03,0.005,0.95,0.2,0.2,0.5,0.5,7.4658,-23.9036,-60.8958,True,0.1226
1.03,0.005,0.95,0.2,0.2,0.75,0.25,7.513,-21.0705,-56.4672,True,0.1331
1.03,0.005,0.95,0.2,0.2,1.0,0.0,7.5132,-19.0447,-51.3809,True,0.1462
1.03,0.005,0.95,0.2,0.3,0.0,1.0,7.5536,-29.0939,-63.9411,True,0.1181
1.03,0.005,0.95,0.2,0.3,0.25,0.75,7.6862,-27.5667,-60.1263,True,0.1278
1.03,0.005,0.95,0.2,0.3,0.5,0.5,7.7857,-26.0606,-55.853,True,0.1394
1.03,0.005,0.95,0.2,0.3,0.75,0.25,7.8489,-24.5757,-52.236,True,0.1503
1.03,0.005,0.95,0.2,0.3,1.0,0.0,7.873,-23.1124,-48.974,True,0.1608
1.03,0.005,0.95,0.3,0.0,0.0,1.0,5.6473,-41.0766,-76.4712,False,0.0738
1.03,0.005,0.95,0.3,0.0,0.25,0.75,5.9107,-38.0597,-73.0596,True,0.0809
1.03,0.005,0.95,0.3,0.0,0.5,0.5,6.1047,-34.9806,-69.3033,True,0.0881
1.03,0.005,0.95,0.3,0.0,0.75,0.25,6.2259,-31.8401,-64.9725,True,0.0958
1.03,0.005,0.95,0.3,0.0,1.0,0.0,6.2708,-28.6388,-59.8909,True,0.1047
1.03,0.005,0.95,0.3,0.1,0.0,1.0,6.1847,-33.774,-72.5,True,0.0853
1.03,0.005,0.95,0.3,0.1,0.25,0.75,6.4174,-31.1717,-68.6671,True,0.0935
1.03,0.005,0.95,0.3,0.1,0.5,0.5,6.5986,-28.4288,-64.2458,True,0.1027
1.03,0.005,0.95,0.3,0.1,0.75,0.25,6.7236,-25.5553,-59.8014,True,0.1124
1.03,0.005,0.95,0.3,0.1,1.0,0.0,6.7881,-22.5599,-54.7069,True,0.1241
1.03,0.005,0.95,0.3,0.2,0.0,1.0,7.001,-29.1512,-69.0318,True,0.1014
1.03,0.005,0.95,0.3,0.2,0.25,0.75,7.1758,-26.9218,-65.2051,True,0.11
1.03,0.005,0.95,0.3,0.2,0.5,0.5,7.3127,-25.1515,-60.8324,True,0.1202
1.03,0.005,0.95,0.3,0.2,0.75,0.25,7.4074,-23.386,-55.8109,True,0.1327
1.03,0.005,0.95,0.3,0.2,1.0,0.0,7.4547,-21.6196,-51.3732,True,0.1451
1.03,0.005,0.95,0.3,0.3,0.0,1.0,7.6828,-29.6156,-65.2547,True,0.1177
1.03,0.005,0.95,0.3,0.3,0.25,0.75,7.8204,-28.1116,-61.4623,True,0.1272
1.03,0.005,0.95,0.3,0.3,0.5,0.5,7.9274,-26.5979,-57.1729,True,0.1387
1.03,0.005,0.95,0.3,0.3,0.75,0.25,7.9999,-25.0797,-53.8656,True,0.1485
1.03,0.005,0.95,0.3,0.3,1.0,0.0,8.0342,-23.5628,-50.4712,True,0.1592
1.03,0.005,0.95,0.4,0.0,0.0,1.0,5.6708,-40.1124,-75.8605,False,0.0748
1.03,0.005,0.95,0.4,0.0,0.25,0.75,5.9552,-37.1253,-72.0402,True,0.0827
1.03,0.005,0.95,0.4,0.0,0.5,0.5,6.1679,-34.0815,-67.9035,True,0.0908
1.03,0.005,0.95,0.4,0.0,0.75,0.25,6.3057,-30.9819,-63.5192,True,0.0993
1.03,0.005,0.95,0.4,0.0,1.0,0.0,6.3648,-27.8275,-58.3858,True,0.109
1.03,0.005,0.95,0.4,0.1,0.0,1.0,6.5804,-33.1684,-72.7887,True,0.0904
1.03,0.005,0.95,0.4,0.1,0.25,0.75,6.7944,-30.5475,-68.9422,True,0.0986
1.03,0.005,0.95,0.4,0.1,0.5,0.5,6.9554,-27.8358,-64.5,True,0.1078
1.03,0.005,0.95,0.4,0.1,0.75,0.25,7.0587,-25.2796,-59.3373,True,0.119
1.03,0.005,0.95,0.4,0.1,1.0,0.0,7.1006,-22.6811,-53.4023,True,0.133
1.03,0.005,0.95,0.4,0.2,0.0,1.0,7.3332,-29.6872,-69.2852,True,0.1058
1.03,0.005,0.95,0.4,0.2,0.25,0.75,7.4952,-27.408,-65.4581,True,0.1145
1.03,0.005,0.95,0.4,0.2,0.5,0.5,7.6147,-25.2909,-61.0748,True,0.1247
1.03,0.005,0.95,0.4,0.2,0.75,0.25,7.6863,-23.4885,-56.0278,True,0.1372
1.03,0.005,0.95,0.4,0.2,1.0,0.0,7.7074,-21.6882,-51.9969,True,0.1482
1.03,0.005,0.95,0.4,0.3,0.0,1.0,7.8483,-29.6766,-65.3523,True,0.1201
1.03,0.005,0.95,0.4,0.3,0.25,0.75,7.9754,-28.1524,-61.5865,True,0.1295
1.03,0.005,0.95,0.4,0.3,0.5,0.5,8.0695,-26.6189,-57.3188,True,0.1408
1.03,0.005,0.95,0.4,0.3,0.75,0.25,8.1268,-25.0817,-54.1279,True,0.1501
1.03,0.005,0.95,0.4,0.3,1.0,0.0,8.1439,-23.5468,-50.7132,True,0.1606
1.03,0.005,0.95,0.5,0.0,0.0,1.0,6.1193,-38.8845,-76.0923,True,0.0804
1.03,0.005,0.95,0.5,0.0,0.25,0.75,6.377,-35.9458,-72.2667,True,0.0882
1.03,0.005,0.95,0.5,0.0,0.5,0.5,6.5631,-32.9564,-67.8053,True,0.0968
1.03,0.005,0.95,0.5,0.0,0.75,0.25,6.6744,-29.9174,-62.5633,True,0.1067
1.03,0.005,0.95,0.5,0.0,1.0,0.0,6.707,-26.8299,-56.4938,True,0.1187
1.03,0.005,0.95,0.5,0.1,0.0,1.0,6.7776,-33.0387,-72.9812,True,0.0929
1.03,0.005,0.95,0.5,0.1,0.25,0.75,6.9809,-30.553,-69.1475,True,0.101
1.03,0.005,0.95,0.5,0.1,0.5,0.5,7.1293,-28.0227,-64.7136,True,0.1102
1.03,0.005,0.95,0.5,0.1,0.75,0.25,7.2188,-25.4481,-59.5527,True,0.1212
1.03,0.005,0.95,0.5,0.1,1.0,0.0,7.2453,-22.8297,-53.5316,True,0.1353
1.03,0.005,0.95,0.5,0.2,0.0,1.0,7.3421,-29.715,-69.5024,True,0.1056
1.03,0.005,0.95,0.5,0.2,0.25,0.75,7.505,-27.4377,-65.6891,True,0.1143
1.03,0.005,0.95,0.5,0.2,0.5,0.5,7.6253,-25.3644,-61.3192,True,0.1244
1.03,0.005,0.95,0.5,0.2,0.75,0.25,7.699,-23.5474,-56.2854,True,0.1368
1.03,0.005,0.95,0.5,0.2,1.0,0.0,7.7223,-21.7313,-52.0115,True,0.1485
1.03,0.005,0.95,0.5,0.3,0.0,1.0,7.8483,-29.7891,-65.5813,True,0.1197
1.03,0.005,0.95,0.5,0.3,0.25,0.75,7.9779,-28.255,-61.8282,True,0.129
1.03,0.005,0.95,0.5,0.3,0.5,0.5,8.0749,-26.7094,-57.571,True,0.1403
1.03,0.005,0.95,0.5,0.3,0.75,0.25,8.1355,-25.1581,-54.1205,True,0.1503
1.03,0.005,0.95,0.5,0.3,1.0,0.0,8.1561,-23.607,-50.7163,True,0.1608
1.03,0.005,0.95,0.6,0.0,0.0,1.0,6.1197,-37.8966,-76.3893,True,0.0801
1.03,0.005,0.95,0.6,0.0,0.25,0.75,6.3806,-34.9974,-72.5723,True,0.0879
1.03,0.005,0.95,0.6,0.0,0.5,0.5,6.5699,-32.0491,-68.1173,True,0.0964
1.03,0.005,0.95,0.6,0.0,0.75,0.25,6.6845,-29.0531,-62.8791,True,0.1063
1.03,0.005,0.95,0.6,0.0,1.0,0.0,6.7202,-26.0102,-56.6671,True,0.1186
1.03,0.005,0.95,0.6,0.1,0.0,1.0,6.765,-33.085,-73.2662,True,0.0923
1.03,0.005,0.95,0.6,0.1,0.25,0.75,6.9733,-30.6001,-69.4416,True,0.1004
1.03,0.005,0.95,0.6,0.1,0.5,0.5,7.1266,-28.0692,-65.0149,True,0.1096
1.03,0.005,0.95,0.6,0.1,0.75,0.25,7.221,-25.4923,-59.8591,True,0.1206
1.03,0.005,0.95,0.6,0.1,1.0,0.0,7.2522,-22.87,-53.8412,True,0.1347
1.03,0.005,0.95,0.6,0.2,0.0,1.0,7.3332,-29.7181,-69.7679,True,0.1051
1.03,0.005,0.95,0.6,0.2,0.25,0.75,7.5004,-27.4483,-65.9651,True,0.1137
1.03,0.005,0.95,0.6,0.2,0.5,0.5,7.6251,-25.4449,-61.6038,True,0.1238
1.03,0.005,0.95,0.6,0.2,0.75,0.25,7.7033,-23.6127,-56.5768,True,0.1362
1.03,0.005,0.95,0.6,0.2,1.0,0.0,7.7309,-21.7798,-52.0226,True,0.1486
1.03,0.005,0.95,0.6,0.3,0.0,1.0,7.8397,-29.9033,-65.8226,True,0.1191
1.03,0.005,0.95,0.6,0.3,0.25,0.75,7.974,-28.3594,-62.0819,True,0.1284
1.03,0.005,0.95,0.6,0.3,0.5,0.5,8.0755,-26.8019,-57.8356,True,0.1396
1.03,0.005,0.95,0.6,0.3,0.75,0.25,8.1413,-25.2365,-54.111,True,0.1505
1.03,0.005,0.95,0.6,0.3,1.0,0.0,8.1666,-23.669,-50.7181,True,0.161
1.03,0.005,0.95,0.7,0.0,0.0,1.0,6.0952,-36.9105,-76.7021,True,0.0795
1.03,0.005,0.95,0.7,0.0,0.25,0.75,6.3631,-34.05,-72.8933,True,0.0873
1.03,0.005,0.95,0.7,0.0,0.5,0.5,6.5592,-31.1424,-68.4442,True,0.0958
1.03,0.005,0.95,0.7,0.0,0.75,0.25,6.68,-28.2681,-63.2094,True,0.1057
1.03,0.005,0.95,0.7,0.0,1.0,0.0,6.7218,-25.4099,-56.9986,True,0.1179
1.03,0.005,0.95,0.7,0.1,0.0,1.0,6.7462,-33.1284,-73.5634,True,0.0917
1.03,0.005,0.95,0.7,0.1,0.25,0.75,6.9604,-30.6449,-69.7478,True,0.0998
1.03,0.005,0.95,0.7,0.1,0.5,0.5,7.1196,-28.1138,-65.3278,True,0.109
1.03,0.005,0.95,0.7,0.1,0.75,0.25,7.2196,-25.5352,-60.1765,True,0.12
1.03,0.005,0.95,0.7,0.1,1.0,0.0,7.2563,-22.9095,-54.1609,True,0.134
1.03,0.005,0.95,0.7,0.2,0.0,1.0,7.3168,-29.7157,-70.0458,True,0.1045
1.03,0.005,0.95,0.7,0.2,0.25,0.75,7.4904,-27.4547,-66.2531,True,0.1131
1.03,0.005,0.95,0.7,0.2,0.5,0.5,7.6215,-25.5269,-61.9001,True,0.1231
1.03,0.005,0.95,0.7,0.2,0.75,0.25,7.7056,-23.6795,-56.8793,True,0.1355
1.03,0.005,0.95,0.7,0.2,1.0,0.0,7.7379,-21.8297,-52.0327,True,0.1487
1.03,0.005,0.95,0.7,0.3,0.0,1.0,7.7918,-29.9461,-66.1563,True,0.1178
1.03,0.005,0.95,0.7,0.3,0.25,0.75,7.9289,-28.4157,-62.4381,True,0.127
1.03,0.005,0.95,0.7,0.3,0.5,0.5,8.0327,-26.8672,-58.216,True,0.138
1.03,0.005,0.95,0.7,0.3,0.75,0.25,8.0993,-25.3067,-54.0514,True,0.1498
1.03,0.005,0.95,0.7,0.3,1.0,0.0,8.1252,-23.7402,-50.6795,True,0.1603
1.03,0.005,0.95,0.8,0.0,0.0,1.0,6.0633,-36.5932,-77.0272,True,0.0787
1.03,0.005,0.95,0.8,0.0,0.25,0.75,6.3395,-33.8982,-73.2263,True,0.0866
1.03,0.005,0.95,0.8,0.0,0.5,0.5,6.5433,-31.1474,-68.7826,True,0.0951
1.03,0.005,0.95,0.8,0.0,0.75,0.25,6.6716,-28.3392,-63.5506,True,0.105
1.03,0.005,0.95,0.8,0.0,1.0,0.0,6.7202,-25.4716,-57.3401,True,0.1172
1.03,0.005,0.95,0.8,0.1,0.0,1.0,6.7222,-33.1687,-73.8729,True,0.091
1.03,0.005,0.95,0.8,0.1,0.25,0.75,6.9429,-30.6873,-70.066,True,0.0991
1.03,0.005,0.95,0.8,0.1,0.5,0.5,7.1085,-28.1567,-65.6523,True,0.1083
1.03,0.005,0.95,0.8,0.1,0.75,0.25,7.2148,-25.5769,-60.5049,True,0.1192
1.03,0.005,0.95,0.8,0.1,1.0,0.0,7.2575,-22.948,-54.4909,True,0.1332
1.03,0.005,0.95,0.8,0.2,0.0,1.0,7.2655,-29.6445,-70.3979,True,0.1032
1.03,0.005,0.95,0.8,0.2,0.25,0.75,7.4427,-27.4213,-66.6223,True,0.1117
1.03,0.005,0.95,0.8,0.2,0.5,0.5,7.577,-25.5843,-62.2869,True,0.1216
1.03,0.005,0.95,0.8,0.2,0.75,0.25,7.6639,-23.7365,-57.2846,True,0.1338
1.03,0.005,0.95,0.8,0.2,1.0,0.0,7.6996,-21.8831,-52.015,True,0.148
1.03,0.005,0.95,0.8,0.3,0.0,1.0,7.7377,-29.9812,-66.6128,True,0.1162
1.03,0.005,0.95,0.8,0.3,0.25,0.75,7.8836,-28.4559,-62.8642,True,0.1254
1.03,0.005,0.95,0.8,0.3,0.5,0.5,7.9963,-26.9078,-58.6007,True,0.1365
1.03,0.005,0.95,0.8,0.3,0.75,0.25,8.0715,-25.344,-54.0074,True,0.1495
1.03,0.005,0.95,0.8,0.3,1.0,0.0,8.1054,-23.7715,-50.6562,True,0.16
1.03,0.005,0.95,0.9,0.0,0.0,1.0,6.0237,-36.6864,-77.3645,True,0.0779
1.03,0.005,0.95,0.9,0.0,0.25,0.75,6.3095,-33.9849,-73.5713,True,0.0858
1.03,0.005,0.95,0.9,0.0,0.5,0.5,6.5223,-31.2268,-69.1325,True,0.0943
1.03,0.005,0.95,0.9,0.0,0.75,0.25,6.6589,-28.4103,-63.9027,True,0.1042
1.03,0.005,0.95,0.9,0.0,1.0,0.0,6.7153,-25.5332,-57.6918,True,0.1164
1.03,0.005,0.95,0.9,0.1,0.0,1.0,6.6677,-33.1748,-74.2301,True,0.0898
1.03,0.005,0.95,0.9,0.1,0.25,0.75,6.8963,-30.6983,-70.4352,True,0.0979
1.03,0.005,0.95,0.9,0.1,0.5,0.5,7.0692,-28.1706,-66.0326,True,0.1071
1.03,0.005,0.95,0.9,0.1,0.75,0.25,7.1818,-25.592,-60.8954,True,0.1179
1.03,0.005,0.95,0.9,0.1,1.0,0.0,7.2302,-22.9626,-54.8893,True,0.1317
1.03,0.005,0.95,0.9,0.2,0.0,1.0,7.2197,-29.551,-70.7256,True,0.1021
1.03,0.005,0.95,0.9,0.2,0.25,0.75,7.4046,-27.4438,-66.9298,True,0.1106
1.03,0.005,0.95,0.9,0.2,0.5,0.5,7.5465,-25.607,-62.566,True,0.1206
1.03,0.005,0.95,0.9,0.2,0.75,0.25,7.6408,-23.7572,-57.5267,True,0.1328
1.03,0.005,0.95,0.9,0.2,1.0,0.0,7.6831,-21.9004,-52.003,True,0.1477
1.03,0.005,0.95,0.9,0.3,0.0,1.0,7.7377,-29.9812,-66.6128,True,0.1162
1.03,0.005,0.95,0.9,0.3,0.25,0.75,7.8836,-28.4559,-62.8642,True,0.1254
1.03,0.005,0.95,0.9,0.3,0.5,0.5,7.9963,-26.9078,-58.6007,True,0.1365
1.03,0.005,0.95,0.9,0.3,0.75,0.25,8.0715,-25.344,-54.0074,True,0.1495
1.03,0.005,0.95,0.9,0.3,1.0,0.0,8.1054,-23.7715,-50.6562,True,0.16
1.03,0.005,0.95,1.0,0.0,0.0,1.0,5.9764,-36.7797,-77.7141,True,0.0769
1.03,0.005,0.95,1.0,0.0,0.25,0.75,6.2731,-34.0716,-73.9283,True,0.0849
1.03,0.005,0.95,1.0,0.0,0.5,0.5,6.4961,-31.3062,-69.4941,True,0.0935
1.03,0.005,0.95,1.0,0.0,0.75,0.25,6.6421,-28.4814,-64.2659,True,0.1034
1.03,0.005,0.95,1.0,0.0,1.0,0.0,6.7071,-25.5949,-58.0537,True,0.1155
1.03,0.005,0.95,1.0,0.1,0.0,1.0,6.6386,-33.1481,-74.4043,True,0.0892
1.03,0.005,0.95,1.0,0.1,0.25,0.75,6.8724,-30.6782,-70.5994,True,0.0973
1.03,0.005,0.95,1.0,0.1,0.5,0.5,7.0502,-28.156,-66.1824,True,0.1065
1.03,0.005,0.95,1.0,0.1,0.75,0.25,7.1675,-25.5819,-61.0261,True,0.1174
1.03,0.005,0.95,1.0,0.1,1.0,0.0,7.22,-22.9561,-54.9977,True,0.1313
1.03,0.005,0.95,1.0,0.2,0.0,1.0,7.2197,-29.551,-70.7256,True,0.1021
1.03,0.005,0.95,1.0,0.2,0.25,0.75,7.4046,-27.4438,-66.9298,True,0.1106
1.03,0.005,0.95,1.0,0.2,0.5,0.5,7.5465,-25.607,-62.566,True,0.1206
1.03,0.005,0.95,1.0,0.2,0.75,0.25,7.6408,-23.7572,-57.5267,True,0.1328
1.03,0.005,0.95,1.0,0.2,1.0,0.0,7.6831,-21.9004,-52.003,True,0.1477
1.03,0.005,0.95,1.0,0.3,0.0,1.0,7.7377,-29.9812,-66.6128,True,0.1162
1.03,0.005,0.95,1.0,0.3,0.25,0.75,7.8836,-28.4559,-62.8642,True,0.1254
1.03,0.005,0.95,1.0,0.3,0.5,0.5,7.9963,-26.9078,-58.6007,True,0.1365
1.03,0.005,0.95,1.0,0.3,0.75,0.25,8.0715,-25.344,-54.0074,True,0.1495
1.03,0.005,0.95,1.0,0.3,1.0,0.0,8.1054,-23.7715,-50.6562,True,0.16
1.03,0.005,0.97,0.1,0.0,0.0,1.0,3.6395,-38.1866,-66.2455,True,0.0549
1.03,0.005,0.97,0.1,0.0,0.25,0.75,3.8731,-35.4522,-62.8245,True,0.0616
1.03,0.005,0.97,0.1,0.0,0.5,0.5,4.0586,-32.6584,-58.9688,True,0.0688
1.03,0.005,0.97,0.1,0.0,0.75,0.25,4.1932,-29.8054,-54.5854,True,0.0768
1.03,0.005,0.97,0.1,0.0,1.0,0.0,4.2735,-26.8931,-49.755,True,0.0859
1.03,0.005,0.97,0.1,0.1,0.0,1.0,5.0276,-28.4588,-61.1701,True,0.0822
1.03,0.005,0.97,0.1,0.1,0.25,0.75,5.1914,-26.2388,-58.0902,True,0.0894
1.03,0.005,0.97,0.1,0.1,0.5,0.5,5.3215,-23.8822,-54.621,True,0.0974
1.03,0.005,0.97,0.1,0.1,0.75,0.25,5.4145,-21.397,-50.6916,True,0.1068
1.03,0.005,0.97,0.1,0.1,1.0,0.0,5.4678,-18.792,-46.2086,True,0.1183
1.03,0.005,0.97,0.1,0.2,0.0,1.0,6.0124,-25.3815,-57.5861,True,0.1044
1.03,0.005,0.97,0.1,0.2,0.25,0.75,6.1262,-23.0118,-53.9462,True,0.1136
1.03,0.005,0.97,0.1,0.2,0.5,0.5,6.2198,-20.6061,-50.8492,True,0.1223
1.03,0.005,0.97,0.1,0.2,0.75,0.25,6.2882,-18.1658,-47.512,True,0.1323
1.03,0.005,0.97,0.1,0.2,1.0,0.0,6.3297,-15.6782,-43.7887,True,0.1446
1.03,0.005,0.97,0.1,0.3,0.0,1.0,6.9473,-22.5535,-55.7561,True,0.1246
1.03,0.005,0.97,0.1,0.3,0.25,0.75,7.0334,-20.2801,-52.4636,True,0.1341
1.03,0.005,0.97,0.1,0.3,0.5,0.5,7.1016,-18.7857,-48.8787,True,0.1453
1.03,0.005,0.97,0.1,0.3,0.75,0.25,7.149,-18.1467,-44.9594,True,0.159
1.03,0.005,0.97,0.1,0.3,1.0,0.0,7.1753,-17.5288,-41.1852,True,0.1742
1.03,0.005,0.97,0.2,0.0,0.0,1.0,4.7058,-37.014,-71.3951,True,0.0659
1.03,0.005,0.97,0.2,0.0,0.25,0.75,4.9298,-34.2608,-67.95,True,0.0726
1.03,0.005,0.97,0.2,0.0,0.5,0.5,5.0965,-31.4562,-64.1591,True,0.0794
1.03,0.005,0.97,0.2,0.0,0.75,0.25,5.2027,-28.6006,-59.8559,True,0.0869
1.03,0.005,0.97,0.2,0.0,1.0,0.0,5.2441,-25.6944,-54.876,True,0.0956
1.03,0.005,0.97,0.2,0.1,0.0,1.0,5.8589,-28.071,-64.9643,True,0.0902
1.03,0.005,0.97,0.2,0.1,0.25,0.75,6.013,-25.7848,-61.7281,True,0.0974
1.03,0.005,0.97,0.2,0.1,0.5,0.5,6.1268,-23.38,-58.049,True,0.1055
1.03,0.005,0.97,0.2,0.1,0.75,0.25,6.1966,-20.8593,-53.848,True,0.1151
1.03,0.005,0.97,0.2,0.1,1.0,0.0,6.2181,-18.2288,-49.0249,True,0.1268
1.03,0.005,0.97,0.2,0.2,0.0,1.0,6.7087,-24.3468,-62.8462,True,0.1067
1.03,0.005,0.97,0.2,0.2,0.25,0.75,6.8268,-22.4689,-59.0734,True,0.1156
1.03,0.005,0.97,0.2,0.2,0.5,0.5,6.9138,-20.5553,-54.8545,True,0.126
1.03,0.005,0.97,0.2,0.2,0.75,0.25,6.9662,-18.607,-50.1113,True,0.139
1.03,0.005,0.97,0.2,0.2,1.0,0.0,6.9801,-17.1787,-44.8259,True,0.1557
1.03,0.005,0.97,0.2,0.3,0.0,1.0,7.3187,-25.7464,-61.14,True,0.1197
1.03,0.005,0.97,0.2,0.3,0.25,0.75,7.4244,-24.5514,-57.421,True,0.1293
1.03,0.005,0.97,0.2,0.3,0.5,0.5,7.5042,-23.3786,-53.293,True,0.1408
1.03,0.005,0.97,0.2,0.3,0.75,0.25,7.5561,-22.2292,-48.7129,True,0.1551
1.03,0.005,0.97,0.2,0.3,1.0,0.0,7.5765,-21.1044,-45.2811,True,0.1673
1.03,0.005,0.97,0.3,0.0,0.0,1.0,5.0439,-35.917,-70.7696,True,0.0713
1.03,0.005,0.97,0.3,0.0,0.25,0.75,5.2739,-33.1838,-67.2797,True,0.0784
1.03,0.005,0.97,0.3,0.0,0.5,0.5,5.443,-30.4052,-63.4439,True,0.0858
1.03,0.005,0.97,0.3,0.0,0.75,0.25,5.5473,-27.5817,-59.0922,True,0.0939
1.03,0.005,0.97,0.3,0.0,1.0,0.0,5.5822,-24.7138,-54.0601,True,0.1033
1.03,0.005,0.97,0.3,0.1,0.0,1.0,5.9917,-29.4084,-69.0443,True,0.0868
1.03,0.005,0.97,0.3,0.1,0.25,0.75,6.1701,-27.1163,-65.2266,True,0.0946
1.03,0.005,0.97,0.3,0.1,0.5,0.5,6.3042,-24.7783,-60.8817,True,0.1035
1.03,0.005,0.97,0.3,0.1,0.75,0.25,6.3894,-22.3953,-55.9081,True,0.1143
1.03,0.005,0.97,0.3,0.1,1.0,0.0,6.4212,-19.9681,-50.2123,True,0.1279
1.03,0.005,0.97,0.3,0.2,0.0,1.0,6.9336,-26.1613,-65.4109,True,0.106
1.03,0.005,0.97,0.3,0.2,0.25,0.75,7.0608,-24.0556,-61.5882,True,0.1146
1.03,0.005,0.97,0.3,0.2,0.5,0.5,7.1542,-22.0136,-57.2775,True,0.1249
1.03,0.005,0.97,0.3,0.2,0.75,0.25,7.2101,-20.5868,-52.3934,True,0.1376
1.03,0.005,0.97,0.3,0.2,1.0,0.0,7.2246,-19.1721,-47.3576,True,0.1526
1.03,0.005,0.97,0.3,0.3,0.0,1.0,7.7105,-26.3106,-61.4554,True,0.1255
1.03,0.005,0.97,0.3,0.3,0.25,0.75,7.8036,-25.0589,-57.6561,True,0.1353
1.03,0.005,0.97,0.3,0.3,0.5,0.5,7.8704,-23.8142,-53.4147,True,0.1473
1.03,0.005,0.97,0.3,0.3,0.75,0.25,7.9081,-22.5814,-49.5173,True,0.1597
1.03,0.005,0.97,0.3,0.3,1.0,0.0,7.9095,-21.366,-46.0423,True,0.1718
1.03,0.005,0.97,0.4,0.0,0.0,1.0,5.5888,-34.8684,-71.6054,True,0.078
1.03,0.005,0.97,0.4,0.0,0.25,0.75,5.7937,-32.1755,-67.7543,True,0.0855
1.03,0.005,0.97,0.4,0.0,0.5,0.5,5.9363,-29.4423,-63.3389,True,0.0937
1.03,0.005,0.97,0.4,0.0,0.75,0.25,6.0124,-26.6695,-58.2397,True,0.1032
1.03,0.005,0.97,0.4,0.0,1.0,0.0,6.0172,-23.8579,-52.3362,True,0.115
1.03,0.005,0.97,0.4,0.1,0.0,1.0,6.6256,-28.7404,-68.328,True,0.097
1.03,0.005,0.97,0.4,0.1,0.25,0.75,6.7715,-26.444,-64.4382,True,0.1051
1.03,0.005,0.97,0.4,0.1,0.5,0.5,6.8695,-24.1048,-60.0155,True,0.1145
1.03,0.005,0.97,0.4,0.1,0.75,0.25,6.9157,-21.7235,-54.9554,True,0.1258
1.03,0.005,0.97,0.4,0.1,1.0,0.0,6.9066,-19.3011,-49.1597,True,0.1405
1.03,0.005,0.97,0.4,0.2,0.0,1.0,7.462,-25.7127,-64.7074,True,0.1153
1.03,0.005,0.97,0.4,0.2,0.25,0.75,7.5621,-23.5895,-60.8258,True,0.1243
1.03,0.005,0.97,0.4,0.2,0.5,0.5,7.6236,-22.0579,-56.4497,True,0.1351
1.03,0.005,0.97,0.4,0.2,0.75,0.25,7.6429,-20.5895,-51.4905,True,0.1484
1.03,0.005,0.97,0.4,0.2,1.0,0.0,7.6157,-19.1383,-47.1664,True,0.1615
1.03,0.005,0.97,0.4,0.3,0.0,1.0,7.992,-26.3119,-60.9033,True,0.1312
1.03,0.005,0.97,0.4,0.3,0.25,0.75,8.0678,-25.0312,-57.103,True,0.1413
1.03,0.005,0.97,0.4,0.3,0.5,0.5,8.1131,-23.7602,-52.861,True,0.1535
1.03,0.005,0.97,0.4,0.3,0.75,0.25,8.1248,-22.5041,-49.6356,True,0.1637
1.03,0.005,0.97,0.4,0.3,1.0,0.0,8.1001,-21.2686,-46.3758,True,0.1747
1.03,0.005,0.97,0.5,0.0,0.0,1.0,6.3195,-33.5329,-70.9346,True,0.0891
1.03,0.005,0.97,0.5,0.0,0.25,0.75,6.4785,-30.9025,-67.0169,True,0.0967
1.03,0.005,0.97,0.5,0.0,0.5,0.5,6.5748,-28.2372,-62.5297,True,0.1051
1.03,0.005,0.97,0.5,0.0,0.75,0.25,6.6043,-25.5379,-57.3508,True,0.1152
1.03,0.005,0.97,0.5,0.0,1.0,0.0,6.5622,-22.8054,-51.3219,True,0.1279
1.03,0.005,0.97,0.5,0.1,0.0,1.0,6.9865,-28.3775,-67.9453,True,0.1028
1.03,0.005,0.97,0.5,0.1,0.25,0.75,7.1086,-26.0823,-64.0315,True,0.111
1.03,0.005,0.97,0.5,0.1,0.5,0.5,7.1817,-23.746,-59.5825,True,0.1205
1.03,0.005,0.97,0.5,0.1,0.75,0.25,7.2017,-21.3693,-54.4927,True,0.1322
1.03,0.005,0.97,0.5,0.1,1.0,0.0,7.1645,-18.9529,-48.6616,True,0.1472
1.03,0.005,0.97,0.5,0.2,0.0,1.0,7.5572,-25.5849,-64.6037,True,0.117
1.03,0.005,0.97,0.5,0.2,0.25,0.75,7.6528,-23.6066,-60.7224,True,0.126
1.03,0.005,0.97,0.5,0.2,0.5,0.5,7.7095,-22.1087,-56.3478,True,0.1368
