entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.0,0.3,0.2,0.0,1.0,11.24,-20.42,True
1.01,0.005,1.0,0.3,0.2,0.25,0.75,10.7,-19.23,True
1.01,0.005,1.0,0.3,0.2,0.5,0.5,10.15,-18.06,True
1.01,0.005,1.0,0.3,0.2,0.75,0.25,9.59,-16.95,True
1.01,0.005,1.0,0.3,0.2,1.0,0.0,9.02,-15.89,True
1.01,0.005,1.0,0.3,0.3,0.0,1.0,11.38,-20.72,True
1.01,0.005,1.0,0.3,0.3,0.25,0.75,10.89,-19.66,True
1.01,0.005,1.0,0.3,0.3,0.5,0.5,10.4,-18.64,True
1.01,0.005,1.0,0.3,0.3,0.75,0.25,9.9,-17.68,True
1.01,0.005,1.0,0.3,0.3,1.0,0.0,9.41,-16.79,True
1.01,0.005,1.0,0.4,0.0,0.0,1.0,11.45,-23.4,True
1.01,0.005,1.0,0.4,0.0,0.25,0.75,10.76,-21.55,True
1.01,0.005,1.0,0.4,0.0,0.5,0.5,10.04,-19.67,True
1.01,0.005,1.0,0.4,0.0,0.75,0.25,9.28,-17.75,True
1.01,0.005,1.0,0.4,0.0,1.0,0.0,8.49,-15.8,True
1.01,0.005,1.0,0.4,0.1,0.0,1.0,11.59,-23.06,True
1.01,0.005,1.0,0.4,0.1,0.25,0.75,10.96,-21.21,True
1.01,0.005,1.0,0.4,0.1,0.5,0.5,10.31,-19.33,True
1.01,0.005,1.0,0.4,0.1,0.75,0.25,9.63,-17.41,True
1.01,0.005,1.0,0.4,0.1,1.0,0.0,8.94,-15.71,True
1.01,0.005,1.0,0.4,0.2,0.0,1.0,11.72,-22.72,True
1.01,0.005,1.0,0.4,0.2,0.25,0.75,11.15,-20.87,True
1.01,0.005,1.0,0.4,0.2,0.5,0.5,10.56,-19.12,True
1.01,0.005,1.0,0.4,0.2,0.75,0.25,9.96,-17.89,True
1.01,0.005,1.0,0.4,0.2,1.0,0.0,9.35,-16.7,True
1.01,0.005,1.0,0.4,0.3,0.0,1.0,11.89,-21.96,True
1.01,0.005,1.0,0.4,0.3,0.25,0.75,11.37,-20.77,True
1.01,0.005,1.0,0.4,0.3,0.5,0.5,10.84,-19.62,True
1.01,0.005,1.0,0.4,0.3,0.75,0.25,10.3,-18.53,True
1.01,0.005,1.0,0.4,0.3,1.0,0.0,9.76,-17.52,True
1.01,0.005,1.01,0.1,0.0,0.0,1.0,3.08,-16.18,True
1.01,0.005,1.01,0.1,0.0,0.25,0.75,2.97,-14.87,True
1.01,0.005,1.01,0.1,0.0,0.5,0.5,2.84,-13.55,True
1.01,0.005,1.01,0.1,0.0,0.75,0.25,2.69,-12.23,True
1.01,0.005,1.01,0.1,0.0,1.0,0.0,2.53,-10.89,True
1.01,0.005,1.01,0.1,0.1,0.0,1.0,5.02,-16.94,True
1.01,0.005,1.01,0.1,0.1,0.25,0.75,4.93,-15.66,True
