entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.01,0.95,0.1,0.0,1.0,0.0,7.86,-25.03,True
1.01,0.01,0.95,0.1,0.1,0.0,1.0,8.1,-33.13,True
1.01,0.01,0.95,0.1,0.1,0.25,0.75,8.19,-30.61,True
1.01,0.01,0.95,0.1,0.1,0.5,0.5,8.21,-28.44,True
1.01,0.01,0.95,0.1,0.1,0.75,0.25,8.14,-26.26,True
1.01,0.01,0.95,0.1,0.1,1.0,0.0,7.96,-24.02,True
1.01,0.01,0.95,0.1,0.2,0.0,1.0,8.34,-34.58,True
1.01,0.01,0.95,0.1,0.2,0.25,0.75,8.43,-32.74,True
1.01,0.01,0.95,0.1,0.2,0.5,0.5,8.44,-30.83,True
1.01,0.01,0.95,0.1,0.2,0.75,0.25,8.39,-28.85,True
1.01,0.01,0.95,0.1,0.2,1.0,0.0,8.24,-26.81,True
1.01,0.01,0.95,0.1,0.3,0.0,1.0,8.72,-36.45,True
1.01,0.01,0.95,0.1,0.3,0.25,0.75,8.79,-34.79,True
1.01,0.01,0.95,0.1,0.3,0.5,0.5,8.8,-33.07,True
1.01,0.01,0.95,0.1,0.3,0.75,0.25,8.75,-31.3,True
1.01,0.01,0.95,0.1,0.3,1.0,0.0,8.62,-29.46,True
1.01,0.01,0.95,0.2,0.0,0.0,1.0,7.84,-42.9,False
1.01,0.01,0.95,0.2,0.0,0.25,0.75,7.99,-39.77,True
1.01,0.01,0.95,0.2,0.0,0.5,0.5,8.05,-36.48,True
1.01,0.01,0.95,0.2,0.0,0.75,0.25,8.01,-33.03,True
1.01,0.01,0.95,0.2,0.0,1.0,0.0,7.84,-29.41,True
1.01,0.01,0.95,0.2,0.1,0.0,1.0,8.05,-38.01,True
1.01,0.01,0.95,0.2,0.1,0.25,0.75,8.19,-35.27,True
1.01,0.01,0.95,0.2,0.1,0.5,0.5,8.26,-32.83,True
1.01,0.01,0.95,0.2,0.1,0.75,0.25,8.24,-30.31,True
1.01,0.01,0.95,0.2,0.1,1.0,0.0,8.11,-27.69,True
1.01,0.01,0.95,0.2,0.2,0.0,1.0,8.36,-39.64,True
