entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.01,0.1,0.2,1.0,0.0,5.35,-13.66,True
1.01,0.005,1.01,0.1,0.3,0.0,1.0,6.04,-20.28,True
1.01,0.005,1.01,0.1,0.3,0.25,0.75,6.12,-18.36,True
1.01,0.005,1.01,0.1,0.3,0.5,0.5,6.19,-16.37,True
1.01,0.005,1.01,0.1,0.3,0.75,0.25,6.24,-14.32,True
1.01,0.005,1.01,0.1,0.3,1.0,0.0,6.29,-13.23,True
1.01,0.005,1.01,0.2,0.0,0.0,1.0,1.73,-42.56,False
1.01,0.005,1.01,0.2,0.0,0.25,0.75,2.04,-39.12,True
1.01,0.005,1.01,0.2,0.0,0.5,0.5,2.31,-35.53,True
1.01,0.005,1.01,0.2,0.0,0.75,0.25,2.52,-31.78,True
1.01,0.005,1.01,0.2,0.0,1.0,0.0,2.68,-27.86,True
1.01,0.005,1.01,0.2,0.1,0.0,1.0,3.7,-30.33,True
1.01,0.005,1.01,0.2,0.1,0.25,0.75,3.9,-27.79,True
1.01,0.005,1.01,0.2,0.1,0.5,0.5,4.07,-25.02,True
1.01,0.005,1.01,0.2,0.1,0.75,0.25,4.2,-22.36,True
1.01,0.005,1.01,0.2,0.1,1.0,0.0,4.31,-19.66,True
1.01,0.005,1.01,0.2,0.2,0.0,1.0,5.05,-27.14,True
